描述,图号1(o),产品子分类类型,行程,电极臂端部,加压力,电极臂,变压器,重量,变压器放置方向,法兰P.C.D,托架方向,托架角度,MOTOR厂家,托架个数,齿轮箱型式,托架材料,齿轮箱行程,换枪装置,喉深,有无平衡,喉宽,水路,握杆伸出长度,偏心距离,偏心方向,偏心是否回到中心面,导向方式,静臂偏心,静电极臂端部,动臂偏心,动电极臂端部,支轴到驱动中心距离,静电极臂前部长,静电极臂前部高,动电极臂前部长,动电极臂前部高
长城精工-天津长城,SRTC-2C12713L,中小型,185.0,握杆（铝）,4500.0,,ITS85,98.0,水平,125,上,,KUKA,1.0,联轴器型,铝,210,无,450.0,无,450.0,1进1出,124.0,,,,,,,,,,,,,
重庆衍数_张家口至信,SRTC-2C12662AL,大型,235.0,握杆（铝）,6000.0,,ITS85,,水平,160,上,0.0,ABB,,联轴器型,铝,310,无,740.0,无,550.0,1进1出,124.0,,,,,,,,,,,,,
S-52170C重庆衍数-安徽至信,SRTC-2C12747L,大型,284.0,握杆（铝）,5000.0,,ITS85,138.0,水平,125,下,,KUKA,,高压,铝,210,,675.0,,671.0,1进1出,150.0,,,,,,,,,,,,,
重庆衍数-安徽至信,SRTC-2C12751L,中小型,105.0,握杆（SBA）,4500.0,,ITS85,,水平,125,右,0.0,KUKA,,高压,铝,210,无,250.0,无,285.5,1进1出,74.0,,,,,,,,,,,,,
重庆衍数-安徽至信,SRTC-2C12750L,中小型,140.0,握杆（铝）,5000.0,,ITS85,,水平,125,前,0.0,KUKA,,高压,铝,210,无,350.0,无,363.0,1进1出,124.0,,,,,,,,,,,,,
安徽巨一_安徽江淮-X243&X246,SRTC-2C12412,中小型,109.0,TIP BASE（G 型）,5500.0,,DB6-100R1,,水平,160,右,85.0,KUKA,,中空,铝,210,STAUBLI,115.0,无,,1进1出,,,,,,,,,,,,,,
安徽巨一_安徽江淮-X243&X246,SRTC-2C12414AL,中小型,190.0,握杆（铝）,5200.0,,DB6-100R1,,水平,160,后,40.0,KUKA,,中空,SS400,210,STAUBLI,300.0,无,450.0,1进1出,124.0,,,,,,,,,,,,,
安徽巨一_安徽江淮-X243&X246,SRTC-2C12414L,中小型,190.0,握杆（铝）,4500.0,,DB6-100R1,,水平,160,后,0.0,KUKA,,中空,铝,210,STAUBLI,350.0,无,450.0,1进1出,124.0,,,,,,,,,,,,,
上海柯马-安徽江淮,SRTC-2C12573,中小型,167.5,握杆（铝）,5000.0,,DB6-100R1,89.0,水平,160,右,,KUKA,1.0,中空,铝,210,无,270.0,无,446.5,1进1出,124.0,,,,,,,,,,,,,
上海柯马-安徽江淮,SRTC-2C12572,中小型,145.0,握杆（SBA）,5000.0,,DB6-100R1,96.0,水平,160,右,,KUKA,1.0,中空,铝,210,无,250.0,无,392.0,1进1出,104.0,,,,,,,,,,,,,
长城精工-天津长城,SRTC-2C12711L,大型,204.5,握杆（铝）,5000.0,,DB6-100R1,132.0,水平,160,上,30.0,KUKA,1.0,联轴器型,铝,210,无,330.0,无,690.0,1进1出,154.0,,,,,,,,,,,,,
长城精工-天津长城,SRTC-2C12718L,中小型,140.0,握杆（铝）,4500.0,型材,DB6-100R1,,水平,125,右,,KUKA,,联轴器型,铝,210,无,360.0,无,380.0,1进1出,100.0,,,,,,,,,,,,,
长城精工-天津长城,SRTC-2C12733L,中小型,170.0,握杆（SBA）,4500.0,,DB6-100R1,,水平,125,上,,KUKA,,联轴器型,铝,210,无,250.0,无,418.0,1进1出,124.0,,,,,,,,,,,,,
长城精工-天津长城,SRTC-2C12717L,中小型,166.0,握杆（SBA）,4500.0,,DB6-100R1,,水平,125,下,,KUKA,,联轴器型,铝,210,无,250.0,无,418.0,1进1出,124.0,,,,,,,,,,,,,
重庆博俊_张家口腾海,SRTC-2C12729L,大型,215.0,握杆（铝）,5000.0,,ITS85,125.0,水平,160,上,,ABB,1.0,高压,铝,310,无,450.0,无,485.0,1进1出,124.0,,,,,,,,,,,,,
重庆众思创_重庆长安铃耀,SRTC-2C12712L,中小型,150.0,握杆（铝）,5000.0,型材,DB6-100R1,,水平,125,右,,FANUC,,中空,铝,210,无,200.0,无,350.0,2进2出,124.0,,,,,,,,,,,,,
M52001重庆衍数_陕西至信,SRTC-2C5784BL,大型,233.0,握杆（铝）,5000.0,,ITS85,,水平,125,上,45.0,KUKA,,高压,铝,310,无,675.0,无,671.0,1进1出,150.0,,,,,,,,,,,,,
济南比亚迪-SJ,SRTC-5C12526L,中小型,143.0,TIP BASE（G 型）,5000.0,,ITS85,96.0,水平,125-160,右,,KUKA,1.0,联轴器型,铝,210,有,160.0,无,350.0,1进1出,138.0,,,,,,,,,,,,,
济南比亚迪-SJ,SRTC-5C12539,中小型,165.0,握杆（铝）,5000.0,,ITS85,87.0,水平,125-160,下,,KUKA,1.0,联轴器型,铝,210,无,226.5,无,387.0,1进1出,86.0,,,,,,,,,,,,,
济南比亚迪-SJ,SRTC-5C12567L,中小型,142.5,握杆（铝）,5000.0,,ITS85,95.0,水平,125-160,右,,KUKA,1.0,联轴器型,铝,210,有,145.0,无,344.5,1进1出,130.0,,,,,,,,,,,,,
S-47200C东风设备厂_岚图汽车,SRTC-2C12351BL,中小型,145.0,TIP BASE（G 型）,5000.0,,ITS85,,水平,125,右,,FANUC,,联轴器型,铝,210,,150.0,,,3进3出,,,,,,,,,,,,,,
51818重庆衍数_杭州至信,SRTC-2C12714L,中小型,100.5,握杆（铝）,6000.0,,ITS85,,水平,125,右,0.0,KUKA,,高压,铝,210,无,200.0,无,320.0,1进1出,124.0,,,,,,,,,,,,,
M51507上海奥特博格-奇瑞捷豹路虎改造,SRTC-2C12528L,中小型,190.0,握杆（铝）,5000.0,,DB6-100R1,,水平,125,上,20.0,FANUC,,中空,铝,210,,350.0,,520.0,,150.0,,,,,,,,,,,,,
苏州韦尔迪_常州瑞悦,SRTC-5C12010L,中小型,,握杆（铝）,,,DB6-100R1,,水平,92,右,,FANUC,,中空,铝,210,,209.0,,327.0,1进1出,,,,,,,,,,,,,,
天津长城新增焊钳改造,SRTC-2C12224L,大型,,握杆（铝）,,,DB6-100R1,,水平,160,上,40.0,ABB,,联轴器型,SS400,310,,690.0,,767.0,1进1出,124.0,,,,,,,,,,,,,
M51498重庆佩顿_重庆长安模具,SRTC-2C12534L,中小型,110.0,握杆（铝）,4000.0,,ITS85,,水平,125,右,30.0,KUKA,,中空,铝,210,无,220.0,无,302.0,1进1出,120.0,,,,,,,,,,,,,
S-51573C迈赫自动化_重庆长安,SRTC-2C12559L,中小型,132.5,握杆（铝）,4000.0,,DB6-100R1,106.0,水平,125,后,,KUKA,,中空,SS400,210,有,151.0,,272.0,1进1出,,,,,,,,,,,,,,
安徽巨一_奇瑞捷豹路虎,SRTC-2C12524L,中小型,70.0,TIP BASE（G 型）,5000.0,,DB6-100R1,,水平,125-160,上,,FANUC,,中空,铝,210,有,107.0,无,507.0,1进1出,,,,,,,,,,,,,,
安徽巨一_奇瑞捷豹路虎,SRTC-2C12519L,大型,223.0,握杆（铝）,5000.0,型材,DB6-100R1,,水平,125-160,上,,FANUC,,中空,铝,310,无,587.0,无,615.0,1进1出,204.0,,,,,,,,,,,,,
北京安川-冲焊DE09,SRTC-2C9374A,中小型,145.0,握杆（SBA）,5500.0,型材,DB6-100R1,,水平,125,下,,YASKAWA,,联轴器型,铝,210,无,175.0,无,386.0,1进1出,74.0,,,,,,,,,,,,,
重庆衍数_重庆至信,SRTC-2C12641L,中小型,190.0,握杆（铝）,4000.0,型材,ITS85,,水平,125,右,,KUKA,,高压,铝,210,无,670.0,无,530.0,1进1出,124.0,,,,,,,,,,,,,
S-51761C安徽瑞祥_奇瑞捷豹路虎,SRTC-2C12575L,中小型,102.0,TIP BASE（F 型）,4000.0,,DB6-100R1,,水平,160,右,15.0,ABB,,中空,铝,210,,75.0,,,1进1出,,,,,,,,,,,,,,
S-51510C安徽瑞祥_奇瑞捷豹路虎,SRTC-2C12569L,大型,205.0,握杆（铝）,5000.0,,DB6-100R1,,水平,125-160,前,30.0,FANUC,,中空,SS400,310,无,600.0,无,640.0,1进1出,175.0,,,,,,,,,,,,,
S-51510C安徽瑞祥_奇瑞捷豹路虎,SRTC-2C12577L,中小型,,握杆（铝）,,,DB6-100R1,,水平,125-160,后,,,,中空,SS400,210,有,255.0,,,,,,,,,,,,,,,,,
安徽瑞祥_奇瑞捷豹路虎-E03&E0Y,SRTC-2C5057BL,大型,200.0,握杆（铝）,4000.0,型材,DB6-100R1,,水平,125-160,后,,FANUC,,中空,铝,310,无,518.0,无,727.0,1进1出,100.0,,,,,,,,,,,,,
S-51510C安徽瑞祥_奇瑞捷豹路虎,SRTC-2C12571L,中小型,93.0,TIP BASE（G 型）,5000.0,,DB6-100R1,,水平,125-160,右,15.0,FANUC,,中空,铝,210,有,47.0,,,1进1出,,,,,导杆,,,,,,,,,
安徽瑞祥_奇瑞捷豹路虎-E03&E0Y,SRTC-2C3484BL,大型,220.0,握杆（铝）,4000.0,型材,DB6-100R1,,水平,125-160,后,,FANUC,,中空,铝,310,无,437.0,无,727.0,1进1出,100.0,,,,,,,,,,,,,
S-51510C安徽瑞祥_奇瑞捷豹路虎,SRTC-2C12568AL,中小型,57.0,,4800.0,,DB6-100R1,123.0,水平,125-160,上,,FANUC,,中空,SS400,210,有,33.0,,,1进1出,,,,,,,,,,,,,,
S-51510C安徽瑞祥_奇瑞捷豹路虎,SRTC-2C12568L,中小型,57.0,TIP BASE（G 型）,4800.0,,DB6-100R1,114.0,水平,125-160,前,,FANUC,,中空,SS400,210,有,33.0,,,1进1出,,,,,,,,,,,,,,
51727武汉兴亿盛_长兴地通,SRTC-5C12613L,中小型,121.0,握杆（SBA）,4500.0,,ITS85,,水平,125,右,0.0,FANUC,,中空,铝,210,无,350.0,无,254.0,2进2出,134.0,,,,,,,,,,,,,
重庆衍数_重庆至信,SRTC-2C12629AL,中小型,185.5,握杆（铝）,4500.0,型材,ITS85,,水平,125,前,,KUKA,,高压,铝,210,无,640.0,无,600.0,1进1出,124.0,,,,,,,,,,,,,
重庆衍数_重庆至信,SRTC-2C12629L,中小型,185.5,握杆（铝）,4500.0,型材,ITS85,,水平,125,右,,KUKA,,高压,铝,210,无,640.0,无,600.0,1进1出,124.0,,,,,,,,,,,,,
S-51506C上海奥特博格-奇瑞捷豹路虎,SRTC-2C12529L,中小型,180.0,握杆（铝）,4500.0,,DB6-100R1,,水平,125,右,,FANUC,,中空,铝,210,,380.0,,500.0,1进1出,,,,,,,,,,,,,,
S-51350C天津福臻-广汽乘用车门盖,SRTC-2C12487L,中小型,180.0,握杆（铝）,5000.0,,DB6-100R1,,水平,125,后,30.0,KUKA,,中空,铝,210,,300.0,,500.0,1进1出,100.0,,,,,,,,,,,,,
S-51350C天津福臻-广汽乘用车门盖,SRTC-2C12486L,中小型,180.0,握杆（SBA）,5000.0,,DB6-100R1,,水平,160,右,60.0,KUKA,,中空,铝,210,有,220.0,,443.0,1进1出,100.0,,,,,,,,,,,,,
天津福臻-广汽乘用车门盖,SRTC-2C12485L,中小型,180.0,握杆（SBA）,5000.0,,DB6-100R1,,水平,160,右,0.0,KUKA,,中空,铝,210,STAUBLI,220.0,无,443.0,1进1出,100.0,,,,,,,,,,,,,
50402上海盟立_广州新程AY7,SRTC-2C12384L,中小型,,握杆（铝）,,,ITS85,,竖直,125,右,30.0,YASKAWA,,低压,铝,210,,,,,,,,,,,,,,,,,,,
S-50402C上海盟立_广州新程AY7,SRTC-2C12081AL,中小型,124.0,握杆（SBA）,4500.0,,ITS85,,水平,125,右,,YASKAWA,,联轴器型,铝,210,,122.0,,380.0,2进2出,,,,,,,,,,,,,,
50402上海盟立_广州新程AY7,SRTC-2C12379L,中小型,,握杆（SBA）,,,ITS85,,水平,125,右,,YASKAWA,,低压,铝,210,,285.0,,441.0,,115.0,,,,,,,,,,,,,
广西原南_上汽通用五菱,SRTC-2C12479L,中小型,175.0,握杆（铝）,4500.0,,ITS85,91.0,水平,125,下,,FANUC,1.0,联轴器型,铝,210,无,320.0,无,574.0,1进1出,174.0,,,,,,,,,,,,,
广西原南_上汽通用五菱,SRTC-2C12480L,中小型,175.0,握杆（铝）,4500.0,,ITS85,15.0,水平,92,右,,FANUC,1.0,联轴器型,铝,210,无,600.0,无,576.5,1进1出,124.0,,,,,,,,,,,,,
M51444广州中设-重庆长安铃耀,SRTC-2C12078AL,中小型,160.0,握杆（铝）,5000.0,,DB6-100R1,,竖直,160,右,15.0,KUKA,,中空,铝,210,无,350.0,无,411.5,1进1出,124.0,,,,,,,,,,,,,
广西原南_上汽通用五菱,SRTC-2C12481L,中小型,125.0,TIP BASE（G 型）,4500.0,,ITS85,85.0,水平,125,右,,FANUC,1.0,联轴器型,铝,210,无,115.0,无,292.0,1进1出,,,,,,,,,,,,,,
S-51550C重庆斯凯夫_安徽翊瑞,SRTC-5C12558L,中小型,165.5,握杆（铝）,4500.0,,ITS85,,水平,125,右,,FANUC,,低压,铝,210,,450.0,,480.0,2进2出,,,,,,,,,,,,,,
重庆衍数_杭州至信,SRTC-2C12478L,中小型,105.0,TIP BASE（F 型）,4500.0,,ITS85,116.0,水平,125,上,30.0,KUKA,1.0,高压,铝,210,无,190.0,无,337.5,1进1出,,,,,,,,,,,,,,
重庆衍数_杭州至信,SRTC-2C12477L,中小型,110.0,TIP BASE（F 型）,6000.0,,ITS85,114.0,水平,125,前,,KUKA,1.0,高压,铝,210,无,190.0,无,337.5,1进1出,,,,,,,,,,,,,,
M50786长城汽车-B26改造,SRTC-2C9042AL,大型,261.0,握杆（铝）,4500.0,,DB6-100R1,,水平,125,下,,YASKAWA,,联轴器型,铝,310,,540.0,,710.0,1进1出,124.0,,,,,,,,,,,,,
长城汽车-B26,SRTC-C1241AL,中小型,124.0,握杆（SBA）,4500.0,,RT552,,水平,125,后,,KUKA,,低压,SS400,210,无,205.0,无,396.0,1进1出,74.0,,,,,,,,,,,,,
鑫燕隆-上汽郑州二厂-S31L,SRTC-S2C11986L,中小型,137.5,握杆（铝）,4500.0,,RT752,,水平,125-160,上,,FANUC,,联轴器型,铝,210,,220.0,,400.0,1进1出,104.0,,,,,,,,,,,,,
鑫燕隆-上汽郑州二厂-S31L,SRTC-S2C11985L,中小型,164.0,握杆（铝）,4000.0,,RT752,,水平,125-160,前,,FANUC,,联轴器型,铝,210,,380.0,,502.0,1进1出,154.0,,,,,,,,,,,,,
重庆博俊-晋中腾海,SRTC-2C12468L,中小型,178.0,TIP BASE（F 型）,4500.0,,ITS85,,水平,160,下,0.0,ABB,1.0,高压,铝,210,无,412.0,无,155.0,1进1出,,,,,,,,,,,,,,
OTHA_KYOKUTOH THAILAND,SRTC-2C12484L,中小型,149.0,握杆（铝）,5000.0,,DB6-100R1,88.0,水平,125,右,,FANUC,1.0,联轴器型,铝,210,无,190.0,无,298.5,1进1出,100.0,,,,,,,,,,,,,
长城汽车-B26,SRTC-2C9010AL,大型,133.5,握杆（铝）,5000.0,型材,DB6-100R1,,水平,125,后,,YASKAWA,,联轴器型,铝,310,无,400.0,无,502.0,1进1出,150.0,,,,,,,,,,,,,
51395>重庆研硕_重庆迪亚达,SRTC-5C12495L,中小型,,握杆（铝）,,,ITS85,,水平,125,右,,FANUC,,低压,铝,210,,250.0,,425.0,,104.0,,,,,,,,,,,,,
50954长城汽车-B26,SRTC-2C12429L,中小型,180.0,握杆（铝）,4500.0,型材,DB6-100R1,,水平,125,下,,FANUC,,联轴器型,铝,210,无,265.0,无,420.0,1进1出,164.0,,,,,,,,,,,,,
50954长城汽车-B26,SRTC-2C12428L,中小型,170.0,握杆（SBA）,4500.0,焊接,DB6-100R1,,水平,125,上,,FANUC,,联轴器型,铝,210,无,270.0,无,445.0,1进1出,100.0,,,,,,,,,,,,,
M51124C重庆山朕_重庆卡斯马星乔,SRTC-2C5769AL,中小型,130.0,握杆（SBA）,5000.0,,ITS85,95.0,水平,125,右,,FANUC,,联轴器型,SS400,210,,230.0,,240.0,1进1出,,,,,,,,,,,,,,
上海ABB-五菱工业,SRTC-5C12457L,中小型,108.0,握杆（铝）,3500.0,,ITS85,106.0,水平,160,前,10.0,ABB,1.0,中空,SS400,210,有,211.0,无,442.0,1进1出,,90.0,下,否,滑轨,,,,,,,,,
上海ABB-五菱工业,SRTC-5C12454L,大型,249.5,握杆（铝）,5000.0,,ITS85,108.0,水平,125,上,45.0,ABB,1.0,中空,铝,310,无,600.0,无,627.0,1进1出,124.0,,,,,,,,,,,,,
晨玺-重庆千能,SRTC-2C12415L,中小型,129.5,握杆（SBA）,5000.0,,ITS85,,水平,125,右,40.0,FANUC,1.0,联轴器型,铝,210,无,190.0,无,332.5,2进2出,94.0,,,,,,,,,,,,,
S-47200C东风设备厂-岚图汽车,SRTC-C12350L,大型,340.0,握杆（铝）,6000.0,焊接,ITS85,,水平,125,右,,FANUC,,联轴器型,铝,410,,840.0,,917.0,3进3出,,,,,,,,,,,,,,
OIND-SKH-MANESAR-YOM,SRTC-2C12321L,中小型,102.0,握杆（铝）,5000.0,,DB6-100R1,89.0,水平,125,下,,YASKAWA,1.0,联轴器型,铝,210,无,270.0,无,306.5,2进2出,164.0,,,,,,,,,,,,,
S-47200C东风设备厂_岚图汽车,SRTC-2C12351L,中小型,145.0,TIP BASE（G 型）,5000.0,,ITS85,,水平,其他,,,FANUC,,联轴器型,铝,210,有,150.0,,,3进3出,,,,,,,,,,,,,,
长城汽车-B26改造,SRTC-2C9043A,中小型,185.0,握杆（SBA）,4500.0,,DB6-100R1,,水平,125,上,0.0,YASKAWA,,联轴器型,铝,210,无,230.0,无,421.0,1进1出,124.0,,,,,,,,,,,,,
M51165C山东中科_吉利长兴改造,SRTC-2C11863AL,中小型,159.5,握杆（SBA）,4500.0,,DB6-100R1,,水平,125,上,,ABB,,中空,铝,210,,315.0,,320.0,1进1出,,,,,,,,,,,,,,
武汉华工-淮南开沃,SRTX-5C17711L,中小型,80.0,握杆（SBA）,4500.0,焊接,ITS85,,竖直,125,右,,KUKA,,低压,铝,其他,无,300.0,无,120.0,1进1出,,,,,,,,,,,,,,
长城汽车-B26改造,SRTC-2C6537AL,中小型,97.5,握杆（SBA）,5000.0,,DB6-100R1,,水平,125,右,0.0,YASKAWA,,联轴器型,SS400,210,无,85.0,无,220.5,1进1出,60.0,,,,,,,,,,,,,
东风设备厂-岚图汽车,SRTC-2C12235L,中小型,130.0,TIP BASE（F 型）,4000.0,,ITS85,93.0,水平,125,右,90.0,FANUC,1.0,联轴器型,铝,210,无,200.0,无,421.5,3进3出,,,,,,,,,,,,,,
上海晓奥-吉利晋中,SRTC-2C12380,中小型,45.0,TIP BASE（F 型）,4000.0,,DB6-100R1,,水平,160,右,0.0,ABB,,中空,铝,210,无,225.0,无,,1进1出,,100.0,下,否,滑轨,,,,,,,,,
M50487C上海晓奥-吉利晋中,SRTC-2C4143A,中小型,115.0,握杆（SBA）,3800.0,,DB6-100R1,,水平,160,上,25.0,,,中空,铝,210,,165.0,,220.0,1进1出,,,,,,,,,,,,,,
武汉华工-淮南开沃,SRTC-5C11610L,中小型,56.0,TIP BASE（G 型）,4000.0,型材,ITS85,,水平,160,上,,KUKA,,联轴器型,铝,210,无,130.0,无,323.0,1进1出,,150.0,下,,滑轨,,,,,,,,,
S-51010C上海起问_仪征申威,SRTC-2C12443L,中小型,184.0,握杆（铝）,4500.0,,DB6-100R1,,水平,160,,,FANUC,,联轴器型,铝,210,,200.0,,401.0,1进1出,124.0,,,,,,,,,,,,,
武汉华工-淮南开沃,SRTC-5C11530BL,中小型,180.0,握杆（SBA）,4500.0,焊接,ITS85,,水平,160,上,30.0,KUKA,,联轴器型,铝,210,有,160.0,无,355.0,1进1出,,,,,,,,,,,,,,
长城汽车-B26改造,SRTC-2C2715BL,中小型,155.0,GUN HEAD（?36）,4410.0,,DB6-100R1,,竖直,125,右,45.0,YASKAWA,,低压,铝,210,无,252.0,无,307.5,1进1出,114.0,,,,,,,,,,,,,
武汉华工-淮南开沃,SRTC-5C11530AL,中小型,180.0,握杆（SBA）,4500.0,焊接,ITS85,,水平,160,上,,KUKA,,联轴器型,SS400,210,有,160.0,无,355.0,1进1出,,,,,,,,,,,,,,
武汉华工-淮南开沃,SRTC-5C11530L,中小型,180.0,握杆（SBA）,4500.0,焊接,ITS85,,水平,160,上,45.0,KUKA,,联轴器型,SS400,210,有,160.0,无,355.0,1进1出,,,,,,,,,,,,,,
上海晓奥-吉利晋中,SRTC-2C2384BL,中小型,152.0,握杆（铝）,4500.0,,DB6-100R1,,水平,160,前,0.0,ABB,,中空,铝,210,无,470.0,无,505.0,1进1出,124.0,0.0,,,,,,,,,,,,
福建明鑫_河北兆铭,SRTC-2C12435L,中小型,160.0,握杆（SBA）,4000.0,,ITS85,,水平,125,下,25.0,FANUC,,联轴器型,铝,210,有,260.0,无,583.0,2进2出,155.0,85.0,上,否,滑轨,,,,,,,,,
福建明鑫_河北兆铭,SRTC-2C12436L,中小型,150.0,握杆（SBA）,4500.0,,ITS85,,水平,160,右,0.0,FANUC,,联轴器型,铝,210,STAUBLI,140.0,无,337.0,2进2出,,,,,,,,,,,,,,
重庆衍数_杭州至信,SRTC-2C11155AL,中小型,190.0,握杆（铝）,6000.0,,ITS85,,水平,125,右,0.0,KUKA,,高压,铝,210,无,265.0,无,431.0,1进1出,164.0,,,,,,,,,,,,,
M49667C东风设备厂_岚图汽车改造,SRTC-2C9690AL,中小型,150.0,握杆（SBA）,5100.0,,ITS85,,水平,125,下,,FANUC,,联轴器型,SS400,210,,272.0,,411.0,3进3出,,,,,,,,,,,,,,
上海晓奥-吉利晋中,SRTC-2C4106CL,中小型,130.0,握杆（SBA）,4500.0,,DB6-100R1,,水平,160,下,0.0,ABB,1.0,中空,铝,210,无,185.0,无,316.0,1进1出,,,,,,,,,,,,,,
M51036C重庆衍数_杭州至信改造,SRTC-2C11157AL,大型,243.5,GUN HEAD（?36）,4000.0,,ITS85,,水平,125,上,,KUKA,,高压,铝,310,,450.0,,547.0,1进1出,,,,,,,,,,,,,,
M51036重庆衍数_杭州至信改造,SRTC-2C8226AL,中小型,126.0,握杆（SBA）,4500.0,,ITS85,,水平,125,上,,KUKA,,联轴器型,铝,210,,150.0,,334.0,1进1出,74.0,,,,,,,,,,,,,
M50487C上海晓奥-吉利晋中改造,SRTC-2C2388CL,中小型,89.0,握杆（SBA）,4100.0,,DB6-100R1,,水平,160,上,30.0,ABB,,中空,SS400,210,,305.0,,453.0,1进1出,,,下,,滑轨,,,,,,,,,
上海晓奥-吉利晋中,SRTC-2C4106BL,中小型,150.0,握杆（SBA）,4500.0,,DB6-100R1,,水平,160,上,0.0,ABB,1.0,中空,铝,210,无,215.0,无,391.0,1进1出,100.0,,,,,,,,,,,,,
重庆衍数-金华至信,SRTC-2C12453L,中小型,,握杆（SBA）,,,ITS85,,水平,125,右,,FANUC,,高压,铝,210,,250.0,,315.0,,100.0,,,,,,,,,,,,,
靖江新程_武汉新程,SRTC-2C12408L,中小型,100.0,TIP BASE（G 型）,4000.0,,ITS85,,水平,125,右,0.0,FANUC,,联轴器型,铝,210,无,85.0,无,250.0,2进2出,55.0,,,,,,,,,,,,,
S-47200C东风设备厂_岚图汽车,SRTC-2C12347L,中小型,97.0,TIP BASE（F 型）,6000.0,,ITS85,,水平,125,下,,FANUC,,联轴器型,铝,210,,200.0,,308.0,3进3出,,,,,,,,,,,,,,
上海晓奥-吉利晋中,SRTC-2C4167AL,大型,290.0,握杆（铝）,4500.0,,DB6-100R1,,水平,125,右,20.0,ABB,,中空,SS400,310,有,530.0,无,555.0,1进1出,135.0,,,,,,,,,,,,,
长城汽车-B26,SRTC-2C12400L,中小型,,握杆（铝）,,,DB6-100R1,,水平,125,上,,YASKAWA,,联轴器型,铝,210,,350.0,,430.0,,124.0,,,,,,,,,,,,,
50954长城汽车-B26,SRTC-2C12401L,中小型,,握杆（铝）,,,DB6-100R1,,水平,125,上,,FANUC,,联轴器型,铝,210,,300.0,,380.0,,124.0,,,,,,,,,,,,,
M50786长城汽车改造,SRTC-2C9014AL,中小型,90.0,TIP BASE（G 型）,4500.0,,DB6-100R1,,水平,125,上,20.0,YASKAWA,,联轴器型,SS400,210,,146.0,,,1进1出,,,,,,,,,,,,,,
OIND_VICTORA-TATA-SIERRA SUNROOF,SRTC-2C12426,中小型,150.0,握杆（铝）,4500.0,,DB6-100R1,96.0,水平,160,右,,KUKA,1.0,联轴器型,铝,210,无,250.0,无,339.5,1进1出,124.0,,,,,,,,,,,,,
S-50344C山东迈赫_哈萨克斯坦,SRTC-2C12280L,大型,200.0,握杆（铝）,4500.0,焊接,DB6-100R1,158.0,水平,160,后,,FANUC,,联轴器型,SS400,310,有,652.0,,870.0,1进1出,1054.0,,下,,导杆,,,,,,,,,
江苏北人-广州东昇PK1B,SRTC-5C12427L,中小型,180.0,握杆（铝）,5500.0,,ITS85,,水平,其他,上,0.0,FANUC,,中空,铝,210,NITTA,450.0,无,618.0,2进2出,124.0,,,,,,,,,,,,,
S-48758C深汕比亚迪-二期,SRTC-5C11892L,中小型,149.0,TIP BASE（G 型）,5000.0,,ITS85,96.0,水平,125-160,右,,KUKA,,联轴器型,铝,210,有,169.0,,218.0,1进1出,,,,,,,,,,,,,,
50833浙江科弘_西安地通,SRTC-5C12407L,大型,,握杆（铝）,,,ITS85,,水平,125,上,,FANUC,,中空,铝,310,,300.0,,590.0,,124.0,,,,,,,,,,,,,
上海奥特博格_奇瑞汽车-西班牙,SRTC-2C12311L,中小型,,握杆（铝）,,,ITS85,,水平,125,上,,TOLOMATIC,,,铝,160,,260.0,,400.0,,100.0,,,,,,,,,,,,,
上海奥特博格_奇瑞汽车-西班牙,SRTC-2C12315L,中小型,121.0,握杆（铝）,5000.0,,ITS85,,水平,125,上,0.0,FANUC,,TOLOMATIC,铝,160,无,290.0,无,678.5,1进1出,124.0,,,,,,,,,,,,,
上海库卡_奇瑞汽车-西班牙,SRTC-2C12267L,大型,230.0,握杆（铝）,6000.0,,ITS85,139.0,水平,125,右,,TOLOMATIC,1.0,中空,铝,,无,570.0,无,789.5,1进1出,124.0,,,,滑轨,,,,,,,,,
上海库卡_奇瑞汽车-西班牙,SRTC-2C12265L,中小型,126.0,握杆（铝）,6000.0,,ITS85,104.0,水平,125,右,60.0,TOLOMATIC,1.0,中空,铝,,无,215.0,无,356.5,1进1出,124.0,,,,滑轨,,,,,,,,,
武汉兴亿盛_台州地通,SRTC-5C12392L,中小型,170.0,握杆（铝）,4500.0,,ITS85,,水平,200,右,0.0,FANUC,,中空,铝,210,无,440.0,无,615.0,2进2出,174.0,,,,,,,,,,,,,
天津福臻_北京长安,SRTC-2C11187AL,中小型,188.0,握杆（铝）,5000.0,,DB6-100R1,,水平,160,上,60.0,KUKA,,中空,铝,210,无,450.0,无,636.0,1进1出,124.0,,,,,,,,,,,,,
诸城泰瑞,SRTC-2C12375L,中小型,111.0,握杆（SBA）,4000.0,,DB6-100R1,,水平,160,右,,KUKA,,联轴器型,铝,210,无,197.5,无,352.5,1进1出,197.5,,上,,,,,,,,,,,
M48356安徽巨一_吉利春晓,SRTC-2C4978AL,中小型,41.0,TIP BASE（G 型）,425.0,,DB6-100R1,118.0,水平,160,三维,20.0,KUKA,,中空,SS400,210,有,,,,1进1出,,95.0,下,,滑轨,,,,,,,,,
诸城泰瑞,SRTC-2C12374L,中小型,130.0,握杆（铝）,4000.0,型材,DB6-100R1,,水平,160,右,,KUKA,,联轴器型,铝,210,无,330.0,无,405.0,1进1出,174.0,,,,,,,,,,,,,
