描述,图号1(o),产品子分类类型,行程,电极臂端部,加压力,电极臂,变压器,重量,变压器放置方向,法兰P.C.D,托架方向,托架角度,MOTOR厂家,托架个数,齿轮箱型式,托架材料,齿轮箱行程,换枪装置,喉深,有无平衡,喉宽,水路,握杆伸出长度,偏心距离,偏心方向,偏心是否回到中心面,导向方式,静臂偏心,静电极臂端部,动臂偏心,动电极臂端部,支轴到驱动中心距离,静电极臂前部长,静电极臂前部高,动电极臂前部长,动电极臂前部高
OFRA_FORD TURKEY-V710-2,SRTX-2C15645L,大型,,,,,DB6-100R1,,竖直,160,下,,,,,铝,160,,730.0,,431.0,,,,,,,,握杆（铝）,,握杆（铝）,425.0,526.0,136.0,526.0,295.0
S-43287COFRA_FORD TURKEY-V710-2,SRTX-2C15639,中小型,205.0,,4500.0,,DB6-100R1,102.0,水平,160,右,,ABB,,中空,铝,160,,516.0,,130.0,,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,65.0,246.0,65.0
OFRA_FORD TURKEY-V710-2,SRTX-2C15620L,中小型,235.0,,3500.0,,DB6-100R1,104.0,水平,160,左,,多摩川,1.0,中空,铝,,无,599.0,无,105.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,345.0,55.0,345.0,50.0
苏州天伊恒_浙江豪斯特,SRTX-2C15149AL,中小型,,,,,ITS85,,竖直,160,下,45.0,,,中空,铝,110,有,450.0,,220.0,,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,50.0,296.0,170.0
浙江科弘_成都地通,SRTX-2C15904L,中小型,245.0,,5000.0,,ITS85,105.0,水平,125,下,30.0,FANUC,1.0,中空,铝,160,无,630.0,无,450.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,310.0,446.0,150.0,546.0,300.0
浙江科弘_成都地通,SRTX-2C15866L,中小型,200.0,,5000.0,,ITS85,103.0,水平,125,下,0.0,FANUC,30.0,中空,铝,160,无,630.0,无,420.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,310.0,446.0,170.0,546.0,250.0
O IND NAGATA -YFG-MC,SRTX-2C15826,中小型,180.0,,5000.0,,DB6-100R1,107.0,水平,125,右,,KUKA,1.0,联轴器型,铝,,无,490.0,无,230.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,50.0,336.0,180.0
O IND NAGATA -YFG-MC,SRTX-2C15825,中小型,135.0,,5500.0,,DB6-100R1,104.0,水平,125,右,,KUKA,1.0,联轴器型,铝,,无,380.0,无,230.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,206.0,50.0,246.0,180.0
常州博俊,SRTX-2C15863L,中小型,205.0,,4500.0,,ITS85,,竖直,160,右,,ABB,,折回,铝,,无,550.0,无,380.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,346.0,100.0,396.0,280.0
常州博俊,SRTX-2C15839L,中小型,180.0,,5000.0,,ITS85,,竖直,160,后,,ABB,,折回,铝,,无,496.0,无,400.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,266.0,80.0,346.0,320.0
常州博俊W02,SRTX-2C15892L,中小型,215.0,,4400.0,,ITS85,97.0,水平,160,下,0.0,ABB,1.0,联轴器型,铝,160,无,585.0,无,350.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,396.0,100.0,396.0,250.0
常州博俊,SRTX-2C15838L,中小型,275.0,,5000.0,,ITS85,138.0,竖直,160,下,0.0,ABB,1.0,联轴器型,铝,160,无,830.0,无,400.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,400.0,596.0,120.0,696.0,280.0
常州博俊W02,SRTX-2C15853L,中小型,200.0,,4700.0,,ITS85,108.0,水平,160,后,0.0,ABB,1.0,折回,铝,110,无,550.0,无,500.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,396.0,180.0,396.0,320.0
常州博俊,SRTX-2C15840L,中小型,185.0,,5000.0,,ITS85,,竖直,160,右,0.0,ABB,,联轴器型,铝,160,无,430.0,无,295.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,80.0,306.0,215.0
常州博俊,SRTX-2C15833L,中小型,145.0,,4500.0,,ITS85,,竖直,160,右,0.0,ABB,,折回,铝,110,无,405.0,无,260.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,60.0,296.0,200.0
M43597C重庆元谱_重庆港湘龙改造,SRTX-2C14818AL,中小型,246.0,,4000.0,,ITS85,101.0,水平,125,右,,KUKA,,联轴器型,铝,160,,660.0,,415.0,,,,,,,,握杆（铝）,,握杆（铝）,200.0,390.0,270.0,375.0,145.0
上海奥特博格_长安马自达,SRTX-2C15479L,大型,,,,,ITS85,,竖直,125,右,,FANUC,,中空,铝,195,,921.0,,386.0,,,,,,,,握杆（铝）,,握杆（铝）,325.5,,,,
S-43526C重庆格一_重庆大江,SRTX-2C15845L,大型,255.0,,4500.0,,ITS85,160.0,竖直,125,下,,KUKA,,折回,铝,160,,770.0,,610.0,,,,,,,,握杆（铝）,,握杆（铝）,400.0,546.0,180.0,696.0,430.0
S-43641C中国电研_长安马自达,SRTX-2C10362AL,X,,,5880.0,,ITS85,130.0,水平,125,前,,FANUC,,中空,SS400,160,,436.0,,186.0,1进1出,,,,,,,握杆（SBA）,,握杆（SBA）,300.0,286.0,111.0,286.0,75.0
S-42288C广州瑞松北斗-长安马自达,SRTX-2C15526L,中小型,220.0,,4700.0,,ITS85,105.0,水平,125,上,0.0,FANUC,1.0,中空,铝,160,无,590.0,无,440.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,396.0,270.0,346.0,170.0
S-43546C安徽悦众_宁波杰诚,SRTX-2C15848L,中小型,225.0,,4500.0,,ITS85,,水平,125,,,FANUC,,中空,铝,160,,600.0,,415.0,,,,,,,,握杆（铝）,,握杆（铝）,200.0,346.0,95.0,446.0,320.0
S-42288C广州瑞松北斗-长安马自达,SRTX-2C7337BL,中小型,200.0,,4000.0,,ITS85,,水平,125,上,,FANUC,,中空,铝,160,有,540.0,,350.0,,,,,,,,握杆（铝）,,握杆（铝）,200.0,366.0,220.0,366.0,130.0
广州明珞_吉利长兴,SRTX-2C15613AL,X,80.0,,5000.0,,DB6-100R1,152.0,竖直,160,后,40.0,KUKA,1.0,中空,SS400,160,无,325.0,无,100.0,1进1出,,,,,,,握杆（SBA）,,握杆（SBA）,325.0,,,,
M42985C昆山韦德_长安马自达,SRTX-2C8355BL,大型,320.0,,4500.0,,ITS85,160.0,竖直,125,后,,FANUC,,中空,铝,160,有,975.0,,615.0,,,,,,,,GUN HEAD（?50）,,GUN HEAD（?50）,400.0,666.0,220.0,697.0,395.0
广州明珞_吉利长兴,SRTX-2C15613L,Y,80.0,,5000.0,,DB6-100R1,152.0,竖直,160,前,50.0,多摩川,1.0,中空,SS400,160,无,325.0,无,100.0,1进1出,,,,,,,握杆（SBA）,,握杆（SBA）,325.0,,,,
安川首钢_广州通达,SRTX-2C15836L,大型,265.0,,5000.0,,ITS85,,竖直,125,下,,YASKAWA,,联轴器型,铝,其他,无,800.0,无,485.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,400.0,646.0,170.0,646.0,315.0
上海盟立_开封东秀,SRTX-2C15784L,中小型,185.0,,4500.0,,ITS85,,竖直,125,后,,YASKAWA,,折回,铝,,无,510.0,无,300.0,2进2出,,,,,,,GUN HEAD（?50）,,GUN HEAD（?50）,200.0,246.0,100.0,246.0,210.0
中国电研_长安马自达,SRTX-2C15472L,中小型,190.0,,5100.0,,ITS85,,竖直,125,后,,FANUC,,中空,SS400,,有,520.0,无,340.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,200.0,386.0,140.0,416.0,200.0
O-FRA_FORD TURKEY,SRTX-2C15624L,Y,155.0,,4000.0,,DB6-100R1,,水平,160,下,25.0,ABB,,中空,铝,,无,512.0,无,165.0,1进1出,,,,,,,握杆（SBA）,,握杆（SBA）,300.0,286.0,55.0,286.0,110.0
O/FRA_FORDTURKEY,SRTX-2C15659L,大型,330.0,,4000.0,,DB6-100R1,,竖直,125-160,下,38.0,KUKA,,中空,铝,,有,1052.0,无,410.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,425.0,946.0,295.0,866.0,115.0
OIND_COMAUTATAGNCAP-220705-01,SRTX-2C15749L,大型,218.0,,5900.0,,,151.0,竖直,160,下,30.0,,1.0,联轴器型,铝,,无,686.0,无,540.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,415.0,486.0,190.0,556.0,350.0
O-FRA_FORD TURKEY,SRTX-2C15660L,Y,150.0,,4000.0,,DB6-100R1,,水平,160,后,,KUKA,,中空,SS400,,无,572.0,无,165.0,1进1出,,,,,,,握杆（SBA）,,握杆（SBA）,300.0,286.0,70.0,286.0,95.0
O/FRA_FORD TURKEY,SRTX-2C15626L,大型,245.0,,3500.0,,DB6-100R1,,竖直,160,右,,KUKA,,中空,铝,,无,781.0,无,498.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,425.0,450.0,66.0,687.0,432.0
武汉中设-武汉数码模,SRTX-2C14559AL,中小型,185.0,,5000.0,,DB6-100R1,,水平,125,右,15.0,PANASONIC,,折回,铝,,有,490.0,无,505.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,140.0,346.0,365.0
O/FRA  FORD TURKEY,SRTX-2C15625L,大型,300.0,,4000.0,,DB6-100R1,,竖直,160,下,30.0,KUKA,,中空,铝,,无,960.0,无,790.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,425.0,854.0,395.0,854.0,395.0
O/FRA_FORD TURKEY,SRTX-2C15603,中小型,265.0,,3500.0,,DB6-100R1,,水平,160,下,,KUKA,,中空,铝,,无,725.0,无,185.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,390.0,85.0,390.0,100.0
重庆博俊_南京腾海,SRTX-2C15596L,中小型,210.0,,4500.0,,ITS85,,水平,125,右,,FANUC,,联轴器型,SS400,,无,501.0,无,260.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,200.0,196.0,50.0,296.0,210.0
吉利湘潭,SRTX-2C15295L,大型,220.0,,5000.0,,DB6-100R1,,竖直,200,下,,,,中空,铝,,有,700.0,无,400.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,425.0,466.0,200.0,466.0,200.0
吉利湘潭,SRTX-2C15345L,大型,275.0,,5300.0,,DB6-100R1,,竖直,160,前,,,,中空,铝,,有,880.0,无,530.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,425.0,736.0,280.0,696.0,250.0
吉利湘潭,SRTX-2C15317L,大型,266.0,,5000.0,,DB6-100R1,,竖直,160,前,,,,中空,铝,,有,860.0,无,475.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,425.0,686.0,290.0,646.0,135.0
吉利湘潭,SRTX-2C15300AL,大型,305.0,,4500.0,,DB6-100R1,,竖直,200,右,,,,中空,铝,,有,960.0,无,440.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,425.0,716.0,190.0,846.0,20.0
武汉维斯科德_东风爱机,SRTX-2C15455L,中小型,160.0,,4500.0,,其他,,水平,125,下,,FANUC,,折回,铝,,无,440.0,无,215.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,90.0,246.0,125.0
成焊宝玛_重庆长安渝北新工厂,SRTX-2C15567L,大型,300.0,,5000.0,,DB6-100R1,,竖直,160,下,,,,中空,铝,,无,950.0,无,360.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,425.0,786.0,170.0,786.0,190.0
武汉维斯科德_东风爱机,SRTX-2C15453L,中小型,160.0,,4500.0,,,,水平,125,右,,FANUC,,折回,铝,,无,440.0,无,245.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,55.0,246.0,190.0
长沙比亚迪,SRTX-2C15556L,中小型,170.0,,4500.0,,DB6-100R1,,水平,160,下,,KUKA,,联轴器型,SS400,,有,470.0,无,150.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,296.0,65.0,296.0,85.0
联恒沈阳,SRTX-2C15406L,中小型,250.0,,3432.0,,ITS85,,水平,125,下,,FANUC,,中空,铝,,无,670.0,无,325.0,1进1出,,,,,,,GUN HEAD（?45）,,GUN HEAD（?50）,200.0,470.0,150.0,470.0,175.0
O IND_JBM-PUNE-M&M-W610,SRTX-2C15638L,大型,238.0,,5000.0,,DB6-100R1,136.0,,125,右,,YASKAWA,1.0,联轴器型,铝,,无,746.0,无,470.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,415.0,546.0,115.0,616.0,355.0
S-43445C常州博俊,SRTX-2C15830L,中小型,240.0,,4500.0,,ITS85,98.0,水平,160,下,,ABB,,联轴器型,铝,160,,596.0,,425.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,386.0,105.0,446.0,320.0
OIND_COMAUTATAGNCAP-220705-01,SRTX-2C15774L,大型,235.0,,4500.0,,DB6-100R1,148.0,竖直,160,右,,ABB,1.0,联轴器型,铝,,无,740.0,无,540.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,415.0,536.0,145.0,596.0,395.0
上奥工程-北京理想W02,SRTX-2C15702L,大型,194.0,,5000.0,,DB6-100R1,141.0,水平,125,上,0.0,FANUC,1.0,中空,铝,160,无,630.0,无,575.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,425.0,541.0,355.0,466.0,220.0
S-43445C常州博俊,SRTX-2C15829L,中小型,245.0,,4500.0,,ITS85,98.0,水平,160,下,,ABB,,联轴器型,铝,160,,560.0,,350.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,346.0,70.0,466.0,280.0
OIND_COMAUTATAGNCAP-220705-01,SRTX-2C15751L,大型,330.0,,4500.0,,DB6-100R1,163.0,竖直,160,后,,ABB,1.0,联轴器型,铝,,无,1040.0,无,675.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,415.0,816.0,380.0,856.0,295.0
安徽巨一_吉利长兴,SRTX-2C15686L,Y,,,,,DB6-100R1,,竖直,160,上,30.0,,,中空,铝,160,有,470.0,,265.0,,,,,,,,握杆（铝）,,握杆（铝）,250.0,316.0,95.0,316.0,170.0
OFRA_FORD TURKEY-V710-2,SRTX-2C15580L,大型,330.0,,3500.0,,DB6-100R1,149.0,竖直,160,下,45.0,多摩川,1.0,中空,铝,,无,1050.0,无,470.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,425.0,890.0,260.0,890.0,210.0
OFRA_FORD TURKEY-V710-2,SRTX-2C15790L,中小型,215.0,,3500.0,,DB6-100R1,105.0,水平,160,右,,多摩川,1.0,中空,铝,,无,550.0,无,125.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,230.0,60.0,230.0,65.0
OFRA_FORD TURKEY-V710-2,SRTX-2C15787L,中小型,215.0,,3500.0,,DB6-100R1,104.0,,160,右,,多摩川,1.0,中空,铝,,无,550.0,无,125.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,230.0,60.0,230.0,65.0
重庆元谱_重庆数码模,SRTX-2C3311AL,中小型,,,,,ITS85,,竖直,125-160,右,,,,折回,铝,110,,486.0,,330.0,,,,,,,,GUN HEAD（?45）,,握杆（铝）,200.0,246.0,55.0,372.0,275.0
重庆元谱_重庆数码模,SRTX-2C15782L,中小型,,,,,ITS85,,竖直,125-160,右,,PANASONIC,,折回,铝,160,,450.0,,230.0,,,,,,,,GUN HEAD（?45）,,GUN HEAD（?45）,200.0,246.0,60.0,276.0,170.0
42440中国电研_长安马自达,SRTX-2C15477L,大型,400.0,,5350.0,型材,ITS85,123.0,竖直,125,右,,FANUC,,中空,铝,195,无,821.0,无,493.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,325.5,671.0,305.0,621.0,188.0
重庆衍数_宁波至信,SRTX-2C15824L,中小型,165.0,,4500.0,,ITS85,110.0,竖直,125,右,0.0,KUKA,1.0,折回,铝,160,无,450.0,无,300.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,55.0,296.0,245.0
重庆衍数_宁波至信,SRTX-2C15823L,中小型,185.0,,4000.0,,ITS85,112.0,竖直,125,右,0.0,KUKA,1.0,折回,铝,160,无,500.0,无,300.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,296.0,100.0,346.0,200.0
重庆衍数_宁波至信,SRTX-2C10975BL,中小型,185.0,,4500.0,,ITS85,112.0,竖直,125,上,0.0,KUKA,1.0,折回,铝,160,无,500.0,无,155.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,296.0,55.0,296.0,100.0
OFRA_FORD TURKEY-V710-2,SRTX-2C15789L,中小型,215.0,,3500.0,,DB6-100R1,105.0,,160,右,,多摩川,1.0,中空,铝,,无,550.0,无,250.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,230.0,60.0,380.0,60.0
OFRA_FORD TURKEY-V710-2,SRTX-2C15628,中小型,,,,,DB6-100R1,,水平,160,右,,,,中空,铝,160,,590.0,,215.0,,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,55.0,246.0,150.0
O IND_JBM-PUNE-M&M-W610,SRTX-2C15637L,大型,235.0,,5000.0,,DB6-100R1,138.0,,125,右,,YASKAWA,1.0,联轴器型,铝,,无,746.0,无,470.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,415.0,546.0,115.0,616.0,355.0
中电研_东风实业(武汉)-H56,SRTX-2C14330AL,中小型,145.0,,4500.0,,DB6-100R1,100.0,水平,125,下,0.0,FANUC,,折回,铝,110,无,400.0,无,300.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,90.0,246.0,210.0
中电研_东风实业(武汉)-H56,SRTX-2C15819L,中小型,185.0,,4000.0,,DB6-100R1,109.0,竖直,125,右,0.0,FANUC,,折回,铝,110,无,500.0,无,250.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,70.0,246.0,180.0
S-42288C  广州瑞松北斗-长安马自达,SRTX-2C15427L,中小型,175.0,,5000.0,,ITS85,,竖直,125,右,,FANUC,,中空,铝,160,,474.0,,200.0,,,,,,,,握杆（铝）,,握杆（铝）,200.0,266.0,90.0,320.0,110.0
S-43072天津福臻-北汽新能源密云工厂,SRTX-2C15712L,中小型,215.0,,3000.0,,DB6-100R1,,水平,125,前,,KUKA,,联轴器型,铝,160,,585.0,,150.0,1进1出,,,,是,,160.0,握杆（SBA）,200.0,握杆（SBA）,200.0,,,,
天津福臻_北汽新能源密云工厂,SRTX-2C15700L,大型,237.0,,4500.0,型材,DB6-100R1,140.0,竖直,125,后,30.0,SEW,,联轴器型,SS400,160,无,750.0,无,400.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,425.0,496.0,150.0,596.0,250.0
天津福臻-北汽新能源密云工厂,SRTX-2C15710,中小型,245.0,,4500.0,,DB6-100R1,110.0,水平,125,右,90.0,KUKA,1.0,联轴器型,铝,160,无,566.0,无,395.0,1进3出,,,,,,,握杆（铝）,,握杆（铝）,200.0,316.0,150.0,396.0,245.0
中国电研_长安马自达,SRTX-2C15480L,大型,250.0,,5500.0,,ITS85,135.0,竖直,125,前,0.0,FANUC,1.0,中空,铝,160,无,766.0,无,330.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,400.0,556.0,165.0,556.0,165.0
天津福臻-北汽新能源密云工厂,SRTX-2C15711L,中小型,183.0,,4500.0,,DB6-100R1,99.0,水平,160,上,0.0,KUKA,1.0,联轴器型,铝,160,无,500.0,无,365.0,1进3出,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,135.0,296.0,230.0
广州瑞松北斗-长安马自达,SRTX-2C15527L,中小型,,,,,ITS85,,竖直,125,右,45.0,FANUC,,中空,铝,160,,330.0,,212.0,,,,,,,,握杆（铝）,,握杆（铝）,200.0,216.0,120.0,216.0,92.0
天津福臻-北汽新能源密云工厂,SRTX-2C15708L,中小型,245.0,,4000.0,,DB6-100R1,114.0,水平,125-160,右,30.0,KUKA,1.0,联轴器型,铝,160,有,661.0,无,440.0,1进3出,,,,,,,握杆（铝）,,握杆（铝）,200.0,396.0,190.0,396.0,250.0
广州瑞松北斗-长安马自达,SRTX-C10215AL,中小型,165.0,,6000.0,,ITS85,119.0,水平,125,后,0.0,多摩川,1.0,中空,SS400,160,无,450.0,无,165.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,70.0,246.0,95.0
S-42976重庆众思创_吉利重庆睿蓝,SRTX-3C15662L,大型,240.0,,4500.0,,ITS85,,水平,160,前,15.0,KUKA,,联轴器型,SS400,160,,828.0,,560.0,,,,,,,,握杆（铝）,,握杆（铝）,400.0,710.0,125.0,760.0,244.3
OFRA_FORD TURKEY-V710-2,SRTX-2C15699L,中小型,205.0,,516.0,,,102.0,水平,160,下,,多摩川,1.0,中空,铝,,无,516.0,无,130.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,65.0,246.0,65.0
重庆众思创_吉利重庆睿蓝,SRTX-2C15656AL,Y,,,,,ITS85,,竖直,160,后,25.0,KUKA,,联轴器型,SS400,160,有,360.0,,94.0,,,,,,,,握杆（铝）,,握杆（铝）,250.0,226.0,34.0,226.0,60.0
OFRA_FORD TURKEY-V710-2,SRTX-2C15579L,大型,330.0,,3500.0,,DB6-100R1,151.0,竖直,160,下,45.0,多摩川,1.0,中空,铝,,无,1050.0,无,630.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,425.0,976.0,225.0,976.0,405.0
重庆众思创_吉利重庆睿蓝,SRTX-2C15656L,Y,,,,,ITS85,,竖直,160,前,20.0,KUKA,,联轴器型,SS400,160,,360.0,,94.0,,,,,,,,握杆（铝）,,握杆（铝）,250.0,226.0,34.0,226.0,60.0
重庆众思创_吉利重庆睿蓝,SRTX-2C15655L,Y,,,,,ITS85,,竖直,125,上,10.0,KUKA,,联轴器型,铝,160,,350.0,,94.0,,,,,,,,握杆（铝）,,握杆（铝）,250.0,226.0,34.0,226.0,60.0
重庆众思创_吉利重庆睿蓝,SRTX-2C15663L,中小型,200.0,,4500.0,,ITS85,114.0,竖直,160,下,0.0,KUKA,1.0,联轴器型,SS400,160,有,536.0,无,195.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,296.0,55.0,296.0,140.0
OFRA_FORD TURKEY-V710-2,SRTX-2C15786L,大型,410.0,,4000.0,,DB6-100R1,170.0,竖直,160,下,30.0,多摩川,1.0,中空,铝,,无,1262.0,无,400.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,425.0,1006.0,190.0,1156.0,210.0
M42224C长城精工_光束汽车,SRTX-2C11615DL,大型,235.0,,4700.0,,DB6-100R1,142.0,竖直,160,下,45.0,ABB,,联轴器型,铝,160,,750.0,,400.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,425.0,546.0,180.0,546.0,300.0
S-42752C重庆元谱_安徽方圆,SRTX-2C15758L,中小型,205.0,,4500.0,,ITS85,112.0,,125,右,,KUKA,,折回,铝,110,,476.0,,460.0,,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,90.0,376.0,370.0
重庆元谱_安徽方圆,SRTX-2C15739L,中小型,,,,,ITS85,,竖直,125,右,,KUKA,,折回,铝,110,,461.0,,245.0,,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,75.0,346.0,170.0
S-42752C重庆元谱_安徽方圆,SRTX-2C15753L,中小型,160.0,,4500.0,,ITS85,,竖直,125,右,,KUKA,,联轴器型,铝,160,,446.0,,330.0,,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,140.0,296.0,190.0
天津福臻_北汽新能源密云工厂,SRTX-2C15709L,大型,245.0,,4500.0,,DB6-100R1,145.0,竖直,125,前,0.0,KUKA,1.0,联轴器型,SS400,160,无,736.0,无,400.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,400.0,496.0,210.0,496.0,225.0
重庆元谱_安徽方圆,SRTX-2C15755L,中小型,,,,,ITS85,,水平,125,右,,KUKA,,折回,铝,110,,546.0,,330.0,,,,,,,,握杆（铝）,,握杆（铝）,200.0,296.0,150.0,326.0,180.0
OFRA_FORD TURKEY-V710-2,SRTX-2C15698L,大型,345.0,,3800.0,,DB6-100R1,162.0,竖直,160,下,60.0,多摩川,1.0,中空,铝,,无,1092.0,无,905.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,425.0,986.0,410.0,986.0,495.0
OFRA_FORD TURKEY-V710-2,SRTX-2C15619L,大型,245.0,,3500.0,,DB6-100R1,136.0,竖直,160,右,,多摩川,1.0,中空,铝,,无,781.0,无,498.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,425.0,450.0,66.0,687.0,432.0
M43252C苏州天伊恒_浙江豪斯特,SRTX-2C15118FL,中小型,180.0,,4500.0,,ITS85,93.0,竖直,160,右,15.0,ABB,,中空,铝,160,有,500.0,,255.0,,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,55.0,296.0,200.0
M42318苏州天伊恒_浙江豪斯特,SRTX-2C15116CL,中小型,185.0,,4500.0,,ITS85,95.0,竖直,160,右,,ABB,,中空,铝,160,有,500.0,,255.0,,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,60.0,296.0,195.0
安川首钢_天汽模志通-LEO项目,SRTX-2C15772L,中小型,195.0,,5000.0,,DB6-100R1,,水平,160,右,0.0,YASKAWA,,中空,铝,160,STAUBLI,530.0,无,400.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,200.0,296.0,85.0,396.0,315.0
OFRA_FORD TURKEY-V710-2,SRTX-2C15589,中小型,,,,,DB6-100R1,,水平,160,右,,KUKA,,中空,铝,160,,516.0,,135.0,,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,70.0,246.0,65.0
重庆衍数_宁波至信,SRTX-2C13222AL,中小型,165.0,,4500.0,,ITS85,101.0,竖直,125,右,0.0,KUKA,1.0,联轴器型,铝,160,无,450.0,无,275.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,65.0,296.0,210.0
重庆联伟,SRTX-2C15676L,大型,,,,,ITS85,,竖直,125,下,,FANUC,,联轴器型,铝,160,,850.0,,340.0,,,,,,,,握杆（铝）,,握杆（铝）,400.0,646.0,110.0,696.0,230.0
S-43086C苏州天伊恒_浙江豪斯特,SRTX-2C15717L,中小型,220.0,,5000.0,,ITS85,,竖直,160,右,,ABB,,折回,铝,110,有,500.0,,255.0,,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,45.0,346.0,210.0
OFRA-FORD TURKEY-V710-2,SRTX-2C15616L,中小型,245.0,,3500.0,,DB6-100R1,,竖直,160,右,0.0,ABB,,中空,铝,160,无,616.0,无,254.0,1进1出,,,,否,,46.0,握杆（铝）,46.0,握杆（铝）,200.0,270.0,127.0,270.0,127.0
丹景智能-重庆铃耀,SRTX-2C15727L,大型,250.0,,4500.0,,DB6-100R1,146.0,竖直,125,下,,,,,铝,,无,800.0,无,350.0,2进2出,,,,,,,握杆（铝）,,握杆（铝）,425.0,536.0,140.0,546.0,210.0
安徽研标_芜湖卓瑞,SRTX-2C15606L,中小型,,,,,DB6-100R1,,水平,160,右,,YASKAWA,,联轴器型,铝,160,有,450.0,,190.0,,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,75.0,246.0,115.0
苏州天伊恒-安徽豪斯特,SRTX-2C15723L,中小型,220.0,,4500.0,焊接,ITS85,104.0,竖直,160,右,0.0,ABB,1.0,折回,铝,160,无,500.0,无,255.0,1进1出,,,,,,,握杆（铝）,,握杆（铝）,200.0,246.0,45.0,346.0,210.0
